Species_ID;
O_inca;O. inca_FMNH172366_lateral.JPG
O_inca;O. inca_FMNH175211_lateral.JPG
O_inca;O. inca_FMNH175213_lateral.JPG
O_inca;O. inca_FMNH175215_lateral.JPG
O_inca;O. inca_FMNH18186_lateral.JPG
O_juliacae;O. inca_FMNH65706_lateral.JPG
O_juliacae;O. inca_FMNH66404_lateral.JPG
O_juliacae;O. inca_FMNH66406_lateral.JPG
O_juliacae;O. inca_FMNH68617_lateral.JPG
O_juliacae;O. inca_FMNH78385_lateral.JPG
O_juliacae;O. inca_FMNH84365_lateral.JPG
O_inca;O. inca_UFMG1618_lateral.JPG
O_itapeby;O. itapeby_AMNH139813_lateral.JPG
O_itapeby;O. itapeby_JAO1503_lateral.JPG
O_itapeby;O. itapeby_JAO1515_lateral.JPG
O_itapeby;O. itapeby_JAO1516_lateral.JPG
O_itapeby;O. itapeby_JAO1520_lateral.JPG
O_itapeby;O. itapeby_JAO1525_lateral.JPG
O_itapeby;O. itapeby_JAO1530_lateral.JPG
O_itapeby;O. itapeby_JAO1540_lateral.JPG
O_itapeby;O. itapeby_JAO1542_lateral.JPG
O_itapeby;O. itapeby_JAO1552_lateral.JPG
O_itapeby;O. itapeby_JAO1554_lateral.JPG
O_itapeby;O. itapeby_JAO1560_lateral.JPG
O_itapeby;O. itapeby_USNM460550_lateral.JPG
O_itapeby;O. itapeby_USNM460551_lateral.JPG
O_itapeby;O. itapeby_USNM461881_lateral.JPG
O_itapeby;O. itapeby_USNM484394_lateral.JPG
O_itapeby;O. itapeby_USNM484395_lateral.JPG
O_itapeby;O. itapeby_USNM484396_lateral.JPG
O_josei;O. josei_MVZ183264_lateral.JPG
O_josei;O. josei_MVZ183265_lateral.JPG
O_josei;O. josei_MVZ183266_lateral.JPG
O_juliacae;O. juliacae_FMNH52622_lateral.JPG
O_juliacae;O. juliacae_FMNH66405_lateral.JPG
O_nasutus;O. nasutus_AMNH206175_lateral.JPG
O_nasutus;O. nasutus_AMNH206176_lateral.JPG
O_nasutus;O. nasutus_AMNH206182_lateral.JPG
O_nasutus;O. nasutus_AMNH206186_lateral.JPG
O_nasutus;O. nasutus_AMNH206193_lateral.JPG
O_nasutus;O. nasutus_AMNH206194_lateral.JPG
O_nasutus;O. nasutus_AMNH206196_lateral.JPG
O_nasutus;O. nasutus_AMNH206198_lateral.JPG
O_nasutus;O. nasutus_AMNH206201_lateral.JPG
O_nasutus;O. nasutus_AMNH206202_lateral.JPG
O_nasutus;O. nasutus_AMNH206203_lateral.JPG
O_nasutus;O. nasutus_AMNH206204_lateral.JPG
O_nasutus;O. nasutus_FMNH29250_lateral.JPG
O_nasutus;O. nasutus_FMNH29253_lateral.JPG
O_nasutus;O. nasutus_LMT277_lateral.JPG
O_nigrifrons;O. nigrifons_MVZ116115_lateral.JPG
O_nigrifrons;O. nigrifons_MVZ139526_lateral.JPG
O_paramensis;O. paramensis FMNH23316_lateral.JPG
O_paramensis;O. paramensis FMNH23320_lateral.JPG
O_paramensis;O. paramensis_FMNH140811_lateral.JPG
O_paramensis;O. paramensis_FMNH162837_lateral.JPG
O_paramensis;O. paramensis_FMNH162839_lateral.JPG
O_paramensis;O. paramensis_FMNH162841_lateral.JPG
O_paramensis;O. paramensis_FMNH162843_lateral.JPG
O_paramensis;O. paramensis_FMNH162845_lateral.JPG
O_paramensis;O. paramensis_FMNH162847_lateral.JPG
O_paramensis;O. paramensis_FMNH162851_lateral.JPG
O_paramensis;O. paramensis_FMNH170685_lateral.JPG
O_paramensis;O. paramensis_FMNH22234_lateral.JPG
O_paramensis;O. paramensis_FMNH23318_lateral.JPG
O_paramensis;O. paramensis_FMNH23319_lateral.JPG
O_paramensis;O. paramensis_FMNH23322_lateral.JPG
O_paramensis;O. paramensis_FMNH23324_lateral.JPG
O_paramensis;O. paramensis_FMNH23325_lateral.JPG
O_paramensis;O. paramensis_FMNH23326_lateral.JPG
O_paramensis;O. paramensis_FMNH35251_lateral.JPG
O_paramensis;O. paramensis_FMNH46151_lateral.JPG
O_paramensis;O. paramensis_FMNH50985_lateral.JPG
O_paramensis;O. paramensis_FMNH50986_lateral.JPG
O_paramensis;O. paramensis_FMNH50987_lateral.JPG
O_paramensis;O. paramensis_FMNH52623_lateral.JPG
O_paramensis;O. paramensis_FMNH52624_lateral.JPG
O_paramensis;O. paramensis_FMNH52625_lateral.JPG
O_paramensis;O. paramensis_FMNH52626_lateral.JPG
O_paramensis;O. paramensis_FMNH52627_lateral.JPG
O_paramensis;O. paramensis_FMNH52628_lateral.JPG
O_paramensis;O. paramensis_FMNH52630_lateral.JPG
O_paramensis;O. paramensis_FMNH52631_lateral.JPG
O_paramensis;O. paramensis_FMNH52633_lateral.JPG
O_paramensis;O. paramensis_FMNH53136_lateral.JPG
O_paramensis;O. paramensis_FMNH53144_lateral.JPG
O_paramensis;O. paramensis_FMNH53145_lateral.JPG
O_paramensis;O. paramensis_FMNH53146_lateral.JPG
O_paramensis;O. paramensis_FMNH53147_lateral.JPG
O_paramensis;O. paramensis_FMNH53148_lateral.JPG
O_paramensis;O. paramensis_FMNH53149_lateral.JPG
O_paramensis;O. paramensis_FMNH53151_lateral.JPG
O_paramensis;O. paramensis_FMNH53152_lateral.JPG
O_paramensis;O. paramensis_FMNH74892_lateral.JPG
O_paramensis;O. paramensis_FMNH74893_lateral.JPG
O_paramensis;O. paramensis_FMNH74894_lateral.JPG
O_paramensis;O. paramensis_FMNH74895_lateral.JPG
O_paramensis;O. paramensis_FMNH74896_lateral.JPG
O_paramensis;O. paramensis_FMNH74898_lateral.JPG
O_paramensis;O. paramensis_FMNH74899_lateral.JPG
O_paramensis;O. paramensis_FMNH74900_lateral.JPG
O_paramensis;O. paramensis_FMNH74901_lateral.JPG
O_paramensis;O. paramensis_MVZ119947_lateral.JPG
O_quaestor;O. quaestor_FMNH136927_lateral.JPG
O_quaestor;O. quaestor_FMNH136928_lateral.JPG
O_quaestor;O. quaestor_FMNH136929_lateral.JPG
O_quaestor;O. quaestor_FMNH23843_lateral.JPG
O_quaestor;O. quaestor_FMNH26586_lateral.JPG
O_quaestor;O. quaestor_FMNH26587_lateral.JPG
O_quaestor;O. quaestor_FMNH26595_lateral.JPG
O_quaestor;O. quaestor_FMNH26754_lateral.JPG
O_quaestor;O. quaestor_FMNH26757_lateral.JPG
O_quaestor;O. quaestor_FMNH34377_lateral.JPG
O_quaestor;O. quaestor_FMNH34380_lateral.JPG
O_quaestor;O. quaestor_FMNH35354_lateral.JPG
O_quaestor;O. quaestor_FMNH75891_lateral.JPG
O_quaestor;O. quaestor_LMT293_lateral.JPG
O_quaestor;O. quaestor_MISIONALISTYPE_lateral.JPG
O_quaestor;O. quaestor_MVZ136927_lateral.JPG
O_quaestor;O. quaestor_MVZ191465_lateral.JPG
O_quaestor;O. quaestor_UFMG14_lateral.JPG
O_quaestor;O. quaestor_USNM259577_lateral.JPG
O_quaestor;O. quaestor_USNM282160_lateral.JPG
O_quaestor;O. quaestor_USNM462121_lateral.JPG
O_quaestor;O. quaestor_USNM462123_lateral.JPG
O_quaestor;O. quaestor_USNM484400_lateral.JPG
O_quaestor;O. quaestor_USNM484401_lateral.JPG
O_quaestor;O. quaestor_USNM484402_lateral.JPG
O_quaestor;O. quaestor_USNM484404_lateral.JPG
O_quaestor;O. quaestor_USNM484405_lateral.JPG
O_rufus;O. rufus_FMNH122696_lateral.JPG
O_rufus;O. rufus_FMNH122697_lateral.JPG
O_rufus;O. rufus_FMNH136923_lateral.JPG
O_rufus;O. rufus_FMNH230386_lateral.jpg
O_rufus;O. rufus_FMNH95138_lateral.JPG
O_rufus;O. rufus_FMNH98285_lateral.JPG
O_rufus;O. rufus_MVZ13424_lateral.JPG
O_rufus;O. rufus_MVZ165832_lateral.JPG
O_rufus;O. rufus_UFMG1028_lateral.JPG
O_rufus;O. rufus_UFMG1032_lateral.JPG
O_rufus;O. rufus_UFMG7010_lateral.JPG
O_rufus;O. rufus_USNM236328_lateral.JPG
O_rufus;O. rufus_USNM309164_lateral.JPG
J_huanchacae;508.JPG'
J_huanchacae;509.JPG'
J_huanchacae;510.JPG'
J_huanchacae;511.JPG'
J_huanchacae;512.JPG'
J_huanchacae;513.JPG'
J_huanchacae;514.JPG'
